window_id,source_file,class,label_index,vessel_name,vessel_group,session_identifier,split,start_seconds,end_seconds,source_sample_rate_hz,config_hash
tanker-13-000035000ms,Tanker/13.wav,Tanker,2,HIGH ENDURANCE,high endurance,Tanker-20160613-061037-13,train,35.000,40.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-13-000040000ms,Tanker/13.wav,Tanker,2,HIGH ENDURANCE,high endurance,Tanker-20160613-061037-13,train,40.000,45.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-13-000045000ms,Tanker/13.wav,Tanker,2,HIGH ENDURANCE,high endurance,Tanker-20160613-061037-13,train,45.000,50.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-13-000050000ms,Tanker/13.wav,Tanker,2,HIGH ENDURANCE,high endurance,Tanker-20160613-061037-13,train,50.000,55.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-13-000055000ms,Tanker/13.wav,Tanker,2,HIGH ENDURANCE,high endurance,Tanker-20160613-061037-13,train,55.000,60.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-13-000060000ms,Tanker/13.wav,Tanker,2,HIGH ENDURANCE,high endurance,Tanker-20160613-061037-13,train,60.000,65.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-13-000065000ms,Tanker/13.wav,Tanker,2,HIGH ENDURANCE,high endurance,Tanker-20160613-061037-13,train,65.000,70.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-13-000070000ms,Tanker/13.wav,Tanker,2,HIGH ENDURANCE,high endurance,Tanker-20160613-061037-13,train,70.000,75.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-13-000075000ms,Tanker/13.wav,Tanker,2,HIGH ENDURANCE,high endurance,Tanker-20160613-061037-13,train,75.000,80.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-13-000080000ms,Tanker/13.wav,Tanker,2,HIGH ENDURANCE,high endurance,Tanker-20160613-061037-13,train,80.000,85.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-13-000085000ms,Tanker/13.wav,Tanker,2,HIGH ENDURANCE,high endurance,Tanker-20160613-061037-13,train,85.000,90.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-13-000090000ms,Tanker/13.wav,Tanker,2,HIGH ENDURANCE,high endurance,Tanker-20160613-061037-13,train,90.000,95.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-13-000095000ms,Tanker/13.wav,Tanker,2,HIGH ENDURANCE,high endurance,Tanker-20160613-061037-13,train,95.000,100.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-13-000100000ms,Tanker/13.wav,Tanker,2,HIGH ENDURANCE,high endurance,Tanker-20160613-061037-13,train,100.000,105.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-13-000105000ms,Tanker/13.wav,Tanker,2,HIGH ENDURANCE,high endurance,Tanker-20160613-061037-13,train,105.000,110.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-13-000110000ms,Tanker/13.wav,Tanker,2,HIGH ENDURANCE,high endurance,Tanker-20160613-061037-13,train,110.000,115.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-13-000115000ms,Tanker/13.wav,Tanker,2,HIGH ENDURANCE,high endurance,Tanker-20160613-061037-13,train,115.000,120.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-13-000120000ms,Tanker/13.wav,Tanker,2,HIGH ENDURANCE,high endurance,Tanker-20160613-061037-13,train,120.000,125.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-13-000125000ms,Tanker/13.wav,Tanker,2,HIGH ENDURANCE,high endurance,Tanker-20160613-061037-13,train,125.000,130.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-13-000130000ms,Tanker/13.wav,Tanker,2,HIGH ENDURANCE,high endurance,Tanker-20160613-061037-13,train,130.000,135.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-13-000135000ms,Tanker/13.wav,Tanker,2,HIGH ENDURANCE,high endurance,Tanker-20160613-061037-13,train,135.000,140.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-13-000140000ms,Tanker/13.wav,Tanker,2,HIGH ENDURANCE,high endurance,Tanker-20160613-061037-13,train,140.000,145.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-13-000145000ms,Tanker/13.wav,Tanker,2,HIGH ENDURANCE,high endurance,Tanker-20160613-061037-13,train,145.000,150.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-13-000150000ms,Tanker/13.wav,Tanker,2,HIGH ENDURANCE,high endurance,Tanker-20160613-061037-13,train,150.000,155.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-14-000000000ms,Tanker/14.wav,Tanker,2,ARGENT SUNRISE,argent sunrise,Tanker-20160615-063659-14,train,0.000,5.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-14-000005000ms,Tanker/14.wav,Tanker,2,ARGENT SUNRISE,argent sunrise,Tanker-20160615-063659-14,train,5.000,10.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-14-000010000ms,Tanker/14.wav,Tanker,2,ARGENT SUNRISE,argent sunrise,Tanker-20160615-063659-14,train,10.000,15.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-14-000015000ms,Tanker/14.wav,Tanker,2,ARGENT SUNRISE,argent sunrise,Tanker-20160615-063659-14,train,15.000,20.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-14-000020000ms,Tanker/14.wav,Tanker,2,ARGENT SUNRISE,argent sunrise,Tanker-20160615-063659-14,train,20.000,25.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-18-000000000ms,Tanker/18.wav,Tanker,2,OVERSEAS ATHENS,overseas athens,Tanker-20160619-215854-18,validation,0.000,5.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-18-000005000ms,Tanker/18.wav,Tanker,2,OVERSEAS ATHENS,overseas athens,Tanker-20160619-215854-18,validation,5.000,10.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-18-000010000ms,Tanker/18.wav,Tanker,2,OVERSEAS ATHENS,overseas athens,Tanker-20160619-215854-18,validation,10.000,15.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-18-000015000ms,Tanker/18.wav,Tanker,2,OVERSEAS ATHENS,overseas athens,Tanker-20160619-215854-18,validation,15.000,20.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-18-000020000ms,Tanker/18.wav,Tanker,2,OVERSEAS ATHENS,overseas athens,Tanker-20160619-215854-18,validation,20.000,25.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-18-000025000ms,Tanker/18.wav,Tanker,2,OVERSEAS ATHENS,overseas athens,Tanker-20160619-215854-18,validation,25.000,30.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-18-000030000ms,Tanker/18.wav,Tanker,2,OVERSEAS ATHENS,overseas athens,Tanker-20160619-215854-18,validation,30.000,35.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-18-000035000ms,Tanker/18.wav,Tanker,2,OVERSEAS ATHENS,overseas athens,Tanker-20160619-215854-18,validation,35.000,40.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-18-000040000ms,Tanker/18.wav,Tanker,2,OVERSEAS ATHENS,overseas athens,Tanker-20160619-215854-18,validation,40.000,45.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-18-000045000ms,Tanker/18.wav,Tanker,2,OVERSEAS ATHENS,overseas athens,Tanker-20160619-215854-18,validation,45.000,50.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-18-000050000ms,Tanker/18.wav,Tanker,2,OVERSEAS ATHENS,overseas athens,Tanker-20160619-215854-18,validation,50.000,55.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-18-000055000ms,Tanker/18.wav,Tanker,2,OVERSEAS ATHENS,overseas athens,Tanker-20160619-215854-18,validation,55.000,60.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-18-000060000ms,Tanker/18.wav,Tanker,2,OVERSEAS ATHENS,overseas athens,Tanker-20160619-215854-18,validation,60.000,65.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-19-000000000ms,Tanker/19.wav,Tanker,2,CARIBBEAN SPIRIT,caribbean spirit,Tanker-20160625-141954-19,test,0.000,5.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-19-000005000ms,Tanker/19.wav,Tanker,2,CARIBBEAN SPIRIT,caribbean spirit,Tanker-20160625-141954-19,test,5.000,10.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-2-000000000ms,Tanker/2.wav,Tanker,2,CHERRY GALAXY,cherry galaxy,Tanker-20160511-030034-2,train,0.000,5.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-2-000005000ms,Tanker/2.wav,Tanker,2,CHERRY GALAXY,cherry galaxy,Tanker-20160511-030034-2,train,5.000,10.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-2-000010000ms,Tanker/2.wav,Tanker,2,CHERRY GALAXY,cherry galaxy,Tanker-20160511-030034-2,train,10.000,15.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-2-000015000ms,Tanker/2.wav,Tanker,2,CHERRY GALAXY,cherry galaxy,Tanker-20160511-030034-2,train,15.000,20.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-2-000020000ms,Tanker/2.wav,Tanker,2,CHERRY GALAXY,cherry galaxy,Tanker-20160511-030034-2,train,20.000,25.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-2-000025000ms,Tanker/2.wav,Tanker,2,CHERRY GALAXY,cherry galaxy,Tanker-20160511-030034-2,train,25.000,30.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-2-000030000ms,Tanker/2.wav,Tanker,2,CHERRY GALAXY,cherry galaxy,Tanker-20160511-030034-2,train,30.000,35.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-2-000035000ms,Tanker/2.wav,Tanker,2,CHERRY GALAXY,cherry galaxy,Tanker-20160511-030034-2,train,35.000,40.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-2-000040000ms,Tanker/2.wav,Tanker,2,CHERRY GALAXY,cherry galaxy,Tanker-20160511-030034-2,train,40.000,45.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-2-000045000ms,Tanker/2.wav,Tanker,2,CHERRY GALAXY,cherry galaxy,Tanker-20160511-030034-2,train,45.000,50.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-2-000050000ms,Tanker/2.wav,Tanker,2,CHERRY GALAXY,cherry galaxy,Tanker-20160511-030034-2,train,50.000,55.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-2-000055000ms,Tanker/2.wav,Tanker,2,CHERRY GALAXY,cherry galaxy,Tanker-20160511-030034-2,train,55.000,60.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-2-000060000ms,Tanker/2.wav,Tanker,2,CHERRY GALAXY,cherry galaxy,Tanker-20160511-030034-2,train,60.000,65.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-2-000065000ms,Tanker/2.wav,Tanker,2,CHERRY GALAXY,cherry galaxy,Tanker-20160511-030034-2,train,65.000,70.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-2-000070000ms,Tanker/2.wav,Tanker,2,CHERRY GALAXY,cherry galaxy,Tanker-20160511-030034-2,train,70.000,75.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-2-000075000ms,Tanker/2.wav,Tanker,2,CHERRY GALAXY,cherry galaxy,Tanker-20160511-030034-2,train,75.000,80.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-2-000080000ms,Tanker/2.wav,Tanker,2,CHERRY GALAXY,cherry galaxy,Tanker-20160511-030034-2,train,80.000,85.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-2-000085000ms,Tanker/2.wav,Tanker,2,CHERRY GALAXY,cherry galaxy,Tanker-20160511-030034-2,train,85.000,90.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-2-000090000ms,Tanker/2.wav,Tanker,2,CHERRY GALAXY,cherry galaxy,Tanker-20160511-030034-2,train,90.000,95.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-2-000095000ms,Tanker/2.wav,Tanker,2,CHERRY GALAXY,cherry galaxy,Tanker-20160511-030034-2,train,95.000,100.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-2-000100000ms,Tanker/2.wav,Tanker,2,CHERRY GALAXY,cherry galaxy,Tanker-20160511-030034-2,train,100.000,105.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-2-000105000ms,Tanker/2.wav,Tanker,2,CHERRY GALAXY,cherry galaxy,Tanker-20160511-030034-2,train,105.000,110.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-2-000110000ms,Tanker/2.wav,Tanker,2,CHERRY GALAXY,cherry galaxy,Tanker-20160511-030034-2,train,110.000,115.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-2-000115000ms,Tanker/2.wav,Tanker,2,CHERRY GALAXY,cherry galaxy,Tanker-20160511-030034-2,train,115.000,120.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-2-000120000ms,Tanker/2.wav,Tanker,2,CHERRY GALAXY,cherry galaxy,Tanker-20160511-030034-2,train,120.000,125.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-2-000125000ms,Tanker/2.wav,Tanker,2,CHERRY GALAXY,cherry galaxy,Tanker-20160511-030034-2,train,125.000,130.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-2-000130000ms,Tanker/2.wav,Tanker,2,CHERRY GALAXY,cherry galaxy,Tanker-20160511-030034-2,train,130.000,135.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-2-000135000ms,Tanker/2.wav,Tanker,2,CHERRY GALAXY,cherry galaxy,Tanker-20160511-030034-2,train,135.000,140.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-2-000140000ms,Tanker/2.wav,Tanker,2,CHERRY GALAXY,cherry galaxy,Tanker-20160511-030034-2,train,140.000,145.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-2-000145000ms,Tanker/2.wav,Tanker,2,CHERRY GALAXY,cherry galaxy,Tanker-20160511-030034-2,train,145.000,150.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-20-000000000ms,Tanker/20.wav,Tanker,2,CHEMICAL AQUARIUS,chemical aquarius,Tanker-20160702-225342-20,train,0.000,5.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-20-000005000ms,Tanker/20.wav,Tanker,2,CHEMICAL AQUARIUS,chemical aquarius,Tanker-20160702-225342-20,train,5.000,10.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-20-000010000ms,Tanker/20.wav,Tanker,2,CHEMICAL AQUARIUS,chemical aquarius,Tanker-20160702-225342-20,train,10.000,15.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-20-000015000ms,Tanker/20.wav,Tanker,2,CHEMICAL AQUARIUS,chemical aquarius,Tanker-20160702-225342-20,train,15.000,20.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-20-000020000ms,Tanker/20.wav,Tanker,2,CHEMICAL AQUARIUS,chemical aquarius,Tanker-20160702-225342-20,train,20.000,25.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-20-000025000ms,Tanker/20.wav,Tanker,2,CHEMICAL AQUARIUS,chemical aquarius,Tanker-20160702-225342-20,train,25.000,30.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-20-000030000ms,Tanker/20.wav,Tanker,2,CHEMICAL AQUARIUS,chemical aquarius,Tanker-20160702-225342-20,train,30.000,35.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-20-000035000ms,Tanker/20.wav,Tanker,2,CHEMICAL AQUARIUS,chemical aquarius,Tanker-20160702-225342-20,train,35.000,40.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-20-000040000ms,Tanker/20.wav,Tanker,2,CHEMICAL AQUARIUS,chemical aquarius,Tanker-20160702-225342-20,train,40.000,45.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-20-000045000ms,Tanker/20.wav,Tanker,2,CHEMICAL AQUARIUS,chemical aquarius,Tanker-20160702-225342-20,train,45.000,50.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-20-000050000ms,Tanker/20.wav,Tanker,2,CHEMICAL AQUARIUS,chemical aquarius,Tanker-20160702-225342-20,train,50.000,55.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-20-000055000ms,Tanker/20.wav,Tanker,2,CHEMICAL AQUARIUS,chemical aquarius,Tanker-20160702-225342-20,train,55.000,60.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-20-000060000ms,Tanker/20.wav,Tanker,2,CHEMICAL AQUARIUS,chemical aquarius,Tanker-20160702-225342-20,train,60.000,65.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-20-000065000ms,Tanker/20.wav,Tanker,2,CHEMICAL AQUARIUS,chemical aquarius,Tanker-20160702-225342-20,train,65.000,70.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-20-000070000ms,Tanker/20.wav,Tanker,2,CHEMICAL AQUARIUS,chemical aquarius,Tanker-20160702-225342-20,train,70.000,75.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-20-000075000ms,Tanker/20.wav,Tanker,2,CHEMICAL AQUARIUS,chemical aquarius,Tanker-20160702-225342-20,train,75.000,80.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-20-000080000ms,Tanker/20.wav,Tanker,2,CHEMICAL AQUARIUS,chemical aquarius,Tanker-20160702-225342-20,train,80.000,85.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-20-000085000ms,Tanker/20.wav,Tanker,2,CHEMICAL AQUARIUS,chemical aquarius,Tanker-20160702-225342-20,train,85.000,90.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-20-000090000ms,Tanker/20.wav,Tanker,2,CHEMICAL AQUARIUS,chemical aquarius,Tanker-20160702-225342-20,train,90.000,95.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-20-000095000ms,Tanker/20.wav,Tanker,2,CHEMICAL AQUARIUS,chemical aquarius,Tanker-20160702-225342-20,train,95.000,100.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-21-000000000ms,Tanker/21.wav,Tanker,2,CHEMICAL AQUARIUS,chemical aquarius,Tanker-20160702-225342-21,train,0.000,5.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-21-000005000ms,Tanker/21.wav,Tanker,2,CHEMICAL AQUARIUS,chemical aquarius,Tanker-20160702-225342-21,train,5.000,10.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-21-000010000ms,Tanker/21.wav,Tanker,2,CHEMICAL AQUARIUS,chemical aquarius,Tanker-20160702-225342-21,train,10.000,15.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-24-000000000ms,Tanker/24.wav,Tanker,2,HIGH ENDURANCE,high endurance,Tanker-20160710-104049-24,train,0.000,5.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-24-000005000ms,Tanker/24.wav,Tanker,2,HIGH ENDURANCE,high endurance,Tanker-20160710-104049-24,train,5.000,10.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-24-000010000ms,Tanker/24.wav,Tanker,2,HIGH ENDURANCE,high endurance,Tanker-20160710-104049-24,train,10.000,15.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-24-000015000ms,Tanker/24.wav,Tanker,2,HIGH ENDURANCE,high endurance,Tanker-20160710-104049-24,train,15.000,20.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
tanker-29-000000000ms,Tanker/29.wav,Tanker,2,HIGH ENDURANCE,high endurance,Tanker-20160724-025459-29,train,0.000,5.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
